"regcode","provcode","citycode","cityname","nscb_city_code","nscb_city_name","cityclassification","chartered","addedby","UserLevelID","dateupdated","status"
"11","1124","112414","SULOP","112414","SULOP",,,,,,
"11","1125","112501","BAGANGA","112501","BAGANGA",,,,,,
"11","1125","112502","BANAYBANAY","112502","BANAYBANAY",,,,,,
"11","1125","112503","BOSTON","112503","BOSTON",,,,,,
"11","1125","112504","CARAGA","112504","CARAGA",,,,,,
"11","1125","112505","CATEEL","112505","CATEEL",,,,,,
"11","1125","112506","GOVERNOR GENEROSO","112506","GOVERNOR GENEROSO",,,,,,
"11","1125","112507","LUPON","112507","LUPON",,,,,,
"11","1125","112508","MANAY","112508","MANAY",,,,,,
"11","1125","112509","MATI (Capital)","112509","MATI (Capital)",,,,,,
"11","1125","112510","SAN ISIDRO","112510","SAN ISIDRO",,,,,,
"11","1125","112511","TARRAGONA","112511","TARRAGONA",,,,,,
"11","1182","118201","COMPOSTELA","118201","COMPOSTELA",,,,,,
"11","1182","118202","LAAK (SAN VICENTE)","118202","LAAK (SAN VICENTE)",,,,,,
"11","1182","118203","MABINI (DOÃ‚ÂA ALICIA)","118203","MABINI (DOÃ‚ÂA ALICIA)",,,,,,
"11","1182","118204","MACO","118204","MACO",,,,,,
"11","1182","118205","MARAGUSAN (SAN MARIANO)","118205","MARAGUSAN (SAN MARIANO)",,,,,,
"11","1182","118206","MAWAB","118206","MAWAB",,,,,,
"11","1182","118207","MONKAYO","118207","MONKAYO",,,,,,
"11","1182","118208","MONTEVISTA","118208","MONTEVISTA",,,,,,
"11","1182","118209","NABUNTURAN (Capital)","118209","NABUNTURAN (Capital)",,,,,,
"11","1182","118210","NEW BATAAN","118210","NEW BATAAN",,,,,,
"11","1182","118211","PANTUKAN","118211","PANTUKAN",,,,,,
"11","1186","118601","DON MARCELINO","118601","DON MARCELINO",,,,,,
"11","1186","118602","JOSE ABAD SANTOS (TRINIDAD)","118602","JOSE ABAD SANTOS (TRINIDAD)",,,,,,
"11","1186","118603","MALITA","118603","MALITA",,,,,,
"11","1186","118604","SANTA MARIA","118604","SANTA MARIA",,,,,,
"11","1186","118605","SARANGANI","118605","SARANGANI",,,,,,
"12","1247","124701","ALAMADA","124701","ALAMADA",,,,,,
"12","1247","124702","CARMEN","124702","CARMEN",,,,,,
"12","1247","124703","KABACAN","124703","KABACAN",,,,,,
"12","1247","124704","CITY OF KIDAPAWAN (Capital)","124704","CITY OF KIDAPAWAN (Capital)",,,,,,
"12","1247","124705","LIBUNGAN","124705","LIBUNGAN",,,,,,
"12","1247","124706","MAGPET","124706","MAGPET",,,,,,
"12","1247","124707","MAKILALA","124707","MAKILALA",,,,,,
"12","1247","124708","MATALAM","124708","MATALAM",,,,,,
"12","1247","124709","MIDSAYAP","124709","MIDSAYAP",,,,,,
"12","1247","124710","M'LANG","124710","M'LANG",,,,,,
"12","1247","124711","PIGKAWAYAN","124711","PIGKAWAYAN",,,,,,
"12","1247","124712","PIKIT","124712","PIKIT",,,,,,
"12","1247","124713","PRESIDENT ROXAS","124713","PRESIDENT ROXAS",,,,,,
"12","1247","124714","TULUNAN","124714","TULUNAN",,,,,,
"12","1247","124715","ANTIPAS","124715","ANTIPAS",,,,,,
"12","1247","124716","BANISILAN","124716","BANISILAN",,,,,,
"12","1247","124717","ALEOSAN","124717","ALEOSAN",,,,,,
"12","1247","124718","ARAKAN","124718","ARAKAN",,,,,,
"12","1247","124719","COTABATO CITY <POBLACION>","124719","COTABATO CITY <POBLACION>",,,,,,
"12","1263","126302","BANGA","126302","BANGA",,,,,,
"12","1263","126303","GENERAL SANTOS CITY (DADIANGAS)","126303","GENERAL SANTOS CITY (DADIANGAS)",,,,,,
"12","1263","126306","CITY OF KORONADAL (Capital)","126306","CITY OF KORONADAL (Capital)",,,,,,
"12","1263","126311","NORALA","126311","NORALA",,,,,,
"12","1263","126312","POLOMOLOK","126312","POLOMOLOK",,,,,,
"12","1263","126313","SURALLAH","126313","SURALLAH",,,,,,
"12","1263","126314","TAMPAKAN","126314","TAMPAKAN",,,,,,
"12","1263","126315","TANTANGAN","126315","TANTANGAN",,,,,,
"12","1263","126316","T'BOLI","126316","T'BOLI",,,,,,
"12","1263","126317","TUPI","126317","TUPI",,,,,,
"12","1263","126318","SANTO NIÃ‚ÂO","126318","SANTO NIÃ‚ÂO",,,,,,
"12","1263","126319","LAKE SEBU","126319","LAKE SEBU",,,,,,
"12","1265","126501","BAGUMBAYAN","126501","BAGUMBAYAN",,,,,,
"12","1265","126502","COLUMBIO","126502","COLUMBIO",,,,,,
"12","1265","126503","ESPERANZA","126503","ESPERANZA",,,,,,
"12","1265","126504","ISULAN (Capital)","126504","ISULAN (Capital)",,,,,,
"12","1265","126505","KALAMANSIG","126505","KALAMANSIG",,,,,,
"12","1265","126506","LEBAK","126506","LEBAK",,,,,,
"12","1265","126507","LUTAYAN","126507","LUTAYAN",,,,,,
"12","1265","126508","LAMBAYONG (MARIANO MARCOS)","126508","LAMBAYONG (MARIANO MARCOS)",,,,,,
"12","1265","126509","PALIMBANG","126509","PALIMBANG",,,,,,
"12","1265","126510","PRESIDENT QUIRINO","126510","PRESIDENT QUIRINO",,,,,,
"12","1265","126511","CITY OF TACURONG","126511","CITY OF TACURONG",,,,,,
"12","1265","126512","SEN. NINOY AQUINO","126512","SEN. NINOY AQUINO",,,,,,
"12","1280","128001","ALABEL (Capital)","128001","ALABEL (Capital)",,,,,,
"12","1280","128002","GLAN","128002","GLAN",,,,,,
"12","1280","128003","KIAMBA","128003","KIAMBA",,,,,,
"12","1280","128004","MAASIM","128004","MAASIM",,,,,,
"12","1280","128005","MAITUM","128005","MAITUM",,,,,,
"12","1280","128006","MALAPATAN","128006","MALAPATAN",,,,,,
"12","1280","128007","MALUNGON","128007","MALUNGON",,,,,,
"12","1298","129804","COTABATO","129804","COTABATO",,,,,,
"13","1339","133900","CITY OF MANILA","133900","CITY OF MANILA",,,,,,
"13","1339","133901","TONDO","133901","TONDO",,,,,,
"13","1339","133902","BINONDO","133902","BINONDO",,,,,,
"13","1339","133903","QUIAPO","133903","QUIAPO",,,,,,
"13","1339","133904","SAN NICOLAS","133904","SAN NICOLAS",,,,,,
"13","1339","133905","SANTA CRUZ","133905","SANTA CRUZ",,,,,,
"13","1339","133906","SAMPALOC","133906","SAMPALOC",,,,,,
"13","1339","133907","SAN MIGUEL","133907","SAN MIGUEL",,,,,,
"13","1339","133908","ERMITA","133908","ERMITA",,,,,,
"13","1339","133909","INTRAMUROS","133909","INTRAMUROS",,,,,,
"13","1339","133910","MALATE","133910","MALATE",,,,,,
"13","1339","133911","PACO","133911","PACO",,,,,,
"13","1339","133912","PANDACAN","133912","PANDACAN",,,,,,
"13","1339","133913","PORT AREA","133913","PORT AREA",,,,,,
"13","1339","133914","SANTA ANA","133914","SANTA ANA",,,,,,
"13","1374","137401","CITY OF MANDALUYONG","137401","CITY OF MANDALUYONG",,,,,,
"13","1374","137402","CITY OF MARIKINA","137402","CITY OF MARIKINA",,,,,,
"13","1374","137403","CITY OF PASIG","137403","CITY OF PASIG",,,,,,
"13","1374","137404","QUEZON CITY","137404","QUEZON CITY",,,,,,
"13","1374","137405","SAN JUAN","137405","SAN JUAN",,,,,,
"13","1375","137501","KALOOKAN CITY","137501","KALOOKAN CITY",,,,,,
"13","1375","137502","CITY OF MALABON","137502","CITY OF MALABON",,,,,,
"13","1375","137503","NAVOTAS","137503","NAVOTAS",,,,,,
"13","1375","137504","CITY OF VALENZUELA","137504","CITY OF VALENZUELA",,,,,,
"13","1376","137601","CITY OF LAS PIÃ‚ÂAS","137601","CITY OF LAS PIÃ‚ÂAS",,,,,,
"13","1376","137602","CITY OF MAKATI","137602","CITY OF MAKATI",,,,,,
"13","1376","137603","CITY OF MUNTINLUPA","137603","CITY OF MUNTINLUPA",,,,,,
"13","1376","137604","CITY OF PARAÃ‚ÂAQUE","137604","CITY OF PARAÃ‚ÂAQUE",,,,,,
"13","1376","137605","PASAY CITY","137605","PASAY CITY",,,,,,
"13","1376","137606","PATEROS","137606","PATEROS",,,,,,
"13","1376","137607","TAGUIG","137607","TAGUIG",,,,,,
"14","1401","140101","BANGUED (Capital)","140101","BANGUED (Capital)",,,,,,
"14","1401","140102","BOLINEY","140102","BOLINEY",,,,,,
"14","1401","140103","BUCAY","140103","BUCAY",,,,,,
"14","1401","140104","BUCLOC","140104","BUCLOC",,,,,,
"14","1401","140105","DAGUIOMAN","140105","DAGUIOMAN",,,,,,
"14","1401","140106","DANGLAS","140106","DANGLAS",,,,,,
"14","1401","140107","DOLORES","140107","DOLORES",,,,,,
"14","1401","140108","LA PAZ","140108","LA PAZ",,,,,,
"14","1401","140109","LACUB","140109","LACUB",,,,,,
"14","1401","140110","LAGANGILANG","140110","LAGANGILANG",,,,,,
"14","1401","140111","LAGAYAN","140111","LAGAYAN",,,,,,
"14","1401","140112","LANGIDEN","140112","LANGIDEN",,,,,,
"14","1401","140113","LICUAN-BAAY (LICUAN)","140113","LICUAN-BAAY (LICUAN)",,,,,,
"14","1401","140114","LUBA","140114","LUBA",,,,,,
"14","1401","140115","MALIBCONG","140115","MALIBCONG",,,,,,
"14","1401","140116","MANABO","140116","MANABO",,,,,,
"14","1401","140117","PEÃ‚ÂARRUBIA","140117","PEÃ‚ÂARRUBIA",,,,,,
"14","1401","140118","PIDIGAN","140118","PIDIGAN",,,,,,
"14","1401","140119","PILAR","140119","PILAR",,,,,,
"14","1401","140120","SALLAPADAN","140120","SALLAPADAN",,,,,,
"14","1401","140121","SAN ISIDRO","140121","SAN ISIDRO",,,,,,
"14","1401","140122","SAN JUAN","140122","SAN JUAN",,,,,,
"14","1401","140123","SAN QUINTIN","140123","SAN QUINTIN",,,,,,
"14","1401","140124","TAYUM","140124","TAYUM",,,,,,
"14","1401","140125","TINEG","140125","TINEG",,,,,,
"14","1401","140126","TUBO","140126","TUBO",,,,,,
"14","1401","140127","VILLAVICIOSA","140127","VILLAVICIOSA",,,,,,
"14","1411","141101","ATOK","141101","ATOK",,,,,,
"14","1411","141102","BAGUIO CITY","141102","BAGUIO CITY",,,,,,
"14","1411","141103","BAKUN","141103","BAKUN",,,,,,
"14","1411","141104","BOKOD","141104","BOKOD",,,,,,
"14","1411","141105","BUGUIAS","141105","BUGUIAS",,,,,,
"14","1411","141106","ITOGON","141106","ITOGON",,,,,,
"14","1411","141107","KABAYAN","141107","KABAYAN",,,,,,
"14","1411","141108","KAPANGAN","141108","KAPANGAN",,,,,,
"14","1411","141109","KIBUNGAN","141109","KIBUNGAN",,,,,,
"14","1411","141110","LA TRINIDAD (Capital)","141110","LA TRINIDAD (Capital)",,,,,,
"14","1411","141111","MANKAYAN","141111","MANKAYAN",,,,,,
"14","1411","141112","SABLAN","141112","SABLAN",,,,,,
"14","1411","141113","TUBA","141113","TUBA",,,,,,
"14","1411","141114","TUBLAY","141114","TUBLAY",,,,,,
"14","1427","142701","BANAUE","142701","BANAUE",,,,,,
"14","1427","142702","HUNGDUAN","142702","HUNGDUAN",,,,,,
"14","1427","142703","KIANGAN","142703","KIANGAN",,,,,,
"14","1427","142704","LAGAWE (Capital)","142704","LAGAWE (Capital)",,,,,,
"14","1427","142705","LAMUT","142705","LAMUT",,,,,,
"14","1427","142706","MAYOYAO","142706","MAYOYAO",,,,,,
"14","1427","142707","ALFONSO LISTA (POTIA)","142707","ALFONSO LISTA (POTIA)",,,,,,
"14","1427","142708","AGUINALDO","142708","AGUINALDO",,,,,,
"14","1427","142709","HINGYON","142709","HINGYON",,,,,,
"14","1427","142710","TINOC","142710","TINOC",,,,,,
"14","1427","142711","ASIPULO","142711","ASIPULO",,,,,,
"14","1432","143201","BALBALAN","143201","BALBALAN",,,,,,
"14","1432","143206","LUBUAGAN","143206","LUBUAGAN",,,,,,
"14","1432","143208","PASIL","143208","PASIL",,,,,,
"14","1432","143209","PINUKPUK","143209","PINUKPUK",,,,,,
"14","1432","143211","RIZAL (LIWAN)","143211","RIZAL (LIWAN)",,,,,,
"14","1432","143213","TABUK (Capital)","143213","TABUK (Capital)",,,,,,
"14","1432","143214","TANUDAN","143214","TANUDAN",,,,,,
"14","1432","143215","TINGLAYAN","143215","TINGLAYAN",,,,,,
"14","1444","144401","BARLIG","144401","BARLIG",,,,,,
"14","1444","144402","BAUKO","144402","BAUKO",,,,,,
"14","1444","144403","BESAO","144403","BESAO",,,,,,
"14","1444","144404","BONTOC (Capital)","144404","BONTOC (Capital)",,,,,,
"14","1444","144405","NATONIN","144405","NATONIN",,,,,,
"14","1444","144406","PARACELIS","144406","PARACELIS",,,,,,
"14","1444","144407","SABANGAN","144407","SABANGAN",,,,,,
"14","1444","144408","SADANGA","144408","SADANGA",,,,,,
"14","1444","144409","SAGADA","144409","SAGADA",,,,,,
"14","1444","144410","TADIAN","144410","TADIAN",,,,,,
"14","1481","148101","CALANASAN (BAYAG)","148101","CALANASAN (BAYAG)",,,,,,
"14","1481","148102","CONNER","148102","CONNER",,,,,,
"14","1481","148103","FLORA","148103","FLORA",,,,,,
"14","1481","148104","KABUGAO (Capital)","148104","KABUGAO (Capital)",,,,,,
"14","1481","148105","LUNA","148105","LUNA",,,,,,
"14","1481","148106","PUDTOL","148106","PUDTOL",,,,,,
"14","1481","148107","SANTA MARCELA","148107","SANTA MARCELA",,,,,,
"15","1507","150702","LAMITAN","150702","LAMITAN",,,,,,
"15","1507","150703","LANTAWAN","150703","LANTAWAN",,,,,,
"15","1507","150704","MALUSO","150704","MALUSO",,,,,,
"15","1507","150705","SUMISIP","150705","SUMISIP",,,,,,
"15","1507","150706","TIPO-TIPO","150706","TIPO-TIPO",,,,,,
"15","1507","150707","TUBURAN","150707","TUBURAN",,,,,,
"15","1507","150708","AKBAR","150708","AKBAR",,,,,,
"15","1507","150709","AL-BARKA","150709","AL-BARKA",,,,,,
"15","1507","150710","HADJI MOHAMMAD AJUL","150710","HADJI MOHAMMAD AJUL",,,,,,
"15","1507","150711","UNGKAYA PUKAN","150711","UNGKAYA PUKAN",,,,,,
"15","1507","150712","HADJI MUHTAMAD","150712","HADJI MUHTAMAD",,,,,,
"15","1507","150713","TABUAN-LASA","150713","TABUAN-LASA",,,,,,
"15","1536","153601","BACOLOD-KALAWI (BACOLOD GRANDE)","153601","BACOLOD-KALAWI (BACOLOD GRANDE)",,,,,,
"15","1536","153602","BALABAGAN","153602","BALABAGAN",,,,,,
"15","1536","153603","BALINDONG (WATU)","153603","BALINDONG (WATU)",,,,,,
"15","1536","153604","BAYANG","153604","BAYANG",,,,,,
"15","1536","153605","BINIDAYAN","153605","BINIDAYAN",,,,,,
"15","1536","153606","BUBONG","153606","BUBONG",,,,,,
"15","1536","153607","BUTIG","153607","BUTIG",,,,,,
"15","1536","153609","GANASSI","153609","GANASSI",,,,,,
"15","1536","153610","KAPAI","153610","KAPAI",,,,,,
"15","1536","153611","LUMBA-BAYABAO (MAGUING)","153611","LUMBA-BAYABAO (MAGUING)",,,,,,
"15","1536","153612","LUMBATAN","153612","LUMBATAN",,,,,,
"15","1536","153613","MADALUM","153613","MADALUM",,,,,,
"15","1536","153614","MADAMBA","153614","MADAMBA",,,,,,
"15","1536","153615","MALABANG","153615","MALABANG",,,,,,
"15","1536","153616","MARANTAO","153616","MARANTAO",,,,,,
"15","1536","153617","MARAWI CITY","153617","MARAWI CITY",,,,,,
"15","1536","153618","MASIU","153618","MASIU",,,,,,
"15","1536","153619","MULONDO","153619","MULONDO",,,,,,
"15","1536","153620","PAGAYAWAN (TATARIKAN)","153620","PAGAYAWAN (TATARIKAN)",,,,,,
"15","1536","153621","PIAGAPO","153621","PIAGAPO",,,,,,
"15","1536","153622","POONA BAYABAO (GATA)","153622","POONA BAYABAO (GATA)",,,,,,
"15","1536","153623","PUALAS","153623","PUALAS",,,,,,
"15","1536","153624","DITSAAN-RAMAIN","153624","DITSAAN-RAMAIN",,,,,,
"15","1536","153625","SAGUIARAN","153625","SAGUIARAN",,,,,,
"15","1536","153626","TAMPARAN","153626","TAMPARAN",,,,,,
"15","1536","153627","TARAKA","153627","TARAKA",,,,,,
"15","1536","153628","TUBARAN","153628","TUBARAN",,,,,,
"15","1536","153629","TUGAYA","153629","TUGAYA",,,,,,
"15","1536","153630","WAO","153630","WAO",,,,,,
"15","1536","153631","MAROGONG","153631","MAROGONG",,,,,,
"15","1536","153632","CALANOGAS","153632","CALANOGAS",,,,,,
"15","1536","153633","BUADIPOSO-BUNTONG","153633","BUADIPOSO-BUNTONG",,,,,,
"15","1536","153634","MAGUING","153634","MAGUING",,,,,,
"15","1536","153635","SULTAN GUMANDER","153635","SULTAN GUMANDER",,,,,,
"15","1536","153636","LUMBAYANAGUE","153636","LUMBAYANAGUE",,,,,,
"15","1536","153637","BUMBARAN","153637","BUMBARAN",,,,,,
"15","1536","153638","TAGOLOAN II","153638","TAGOLOAN II",,,,,,
"15","1536","153639","KAPATAGAN","153639","KAPATAGAN",,,,,,
"15","1536","153640","SULTAN DUMALONDONG","153640","SULTAN DUMALONDONG",,,,,,
"15","1536","153641","LUMBACA-UNAYAN","153641","LUMBACA-UNAYAN",,,,,,
"15","1538","153801","AMPATUAN","153801","AMPATUAN",,,,,,
"15","1538","153802","BULDON","153802","BULDON",,,,,,
"15","1538","153803","BULUAN","153803","BULUAN",,,,,,
"15","1538","153805","DATU PAGLAS","153805","DATU PAGLAS",,,,,,
"15","1538","153806","DATU PIANG","153806","DATU PIANG",,,,,,
"15","1538","153807","DATU ODIN SINSUAT (DINAIG)","153807","DATU ODIN SINSUAT (DINAIG)",,,,,,
"15","1538","153808","SHARIFF AGUAK (MAGANOY) (Capital)","153808","SHARIFF AGUAK (MAGANOY) (Capital)",,,,,,
"15","1538","153809","MATANOG","153809","MATANOG",,,,,,
"15","1538","153810","PAGALUNGAN","153810","PAGALUNGAN",,,,,,
"15","1538","153811","PARANG","153811","PARANG",,,,,,
"15","1538","153812","SULTAN KUDARAT (NULING)","153812","SULTAN KUDARAT (NULING)",,,,,,
"15","1538","153813","SULTAN SA BARONGIS (LAMBAYONG)","153813","SULTAN SA BARONGIS (LAMBAYONG)",,,,,,
"15","1538","153814","KABUNTALAN (TUMBAO)","153814","KABUNTALAN (TUMBAO)",,,,,,
"15","1538","153815","UPI","153815","UPI",,,,,,
"15","1538","153816","TALAYAN","153816","TALAYAN",,,,,,
"15","1538","153817","SOUTH UPI","153817","SOUTH UPI",,,,,,
"15","1538","153818","BARIRA","153818","BARIRA",,,,,,
"15","1538","153819","GEN. S. K. PENDATUN","153819","GEN. S. K. PENDATUN",,,,,,
"15","1538","153820","MAMASAPANO","153820","MAMASAPANO",,,,,,
"15","1538","153821","TALITAY","153821","TALITAY",,,,,,
"15","1538","153822","DATU MONTAWAL","153822","DATU MONTAWAL",,,,,,
"15","1538","153823","PAGLAT","153823","PAGLAT",,,,,,
"15","1538","153824","SULTAN MASTURA","153824","SULTAN MASTURA",,,,,,
"15","1538","153825","GUINDULUNGAN","153825","GUINDULUNGAN",,,,,,
"15","1538","153826","DATU SAUDI-AMPATUAN","153826","DATU SAUDI-AMPATUAN",,,,,,
"15","1538","153827","DATU UNSAY","153827","DATU UNSAY",,,,,,
"15","1538","153828","DATU ABDULLAH SANGKI","153828","DATU ABDULLAH SANGKI",,,,,,
"15","1538","153829","RAJAH BUAYAN","153829","RAJAH BUAYAN",,,,,,
"15","1538","153830","DATU BLAH T. SINSUAT","153830","DATU BLAH T. SINSUAT",,,,,,
"15","1538","153831","DATU ANGGAL MIDTIMBANG","153831","DATU ANGGAL MIDTIMBANG",,,,,,
"15","1538","153832","MANGUDADATU","153832","MANGUDADATU",,,,,,
"15","1538","153833","PANDAG","153833","PANDAG",,,,,,
"15","1538","153834","NORTHERN KABUNTALAN","153834","NORTHERN KABUNTALAN",,,,,,
"15","1538","153835","DATU HOFFER AMPATUAN","153835","DATU HOFFER AMPATUAN",,,,,,
"15","1538","153836","DATU SALIBO","153836","DATU SALIBO",,,,,,
"15","1538","153837","SHARIFF SAYDONA MUSTAPHA","153837","SHARIFF SAYDONA MUSTAPHA",,,,,,
"15","1566","156601","INDANAN","156601","INDANAN",,,,,,
"15","1566","156602","JOLO (Capital)","156602","JOLO (Capital)",,,,,,
"15","1566","156603","KALINGALAN CALUANG","156603","KALINGALAN CALUANG",,,,,,
"15","1566","156604","LUUK","156604","LUUK",,,,,,
"15","1566","156605","MAIMBUNG","156605","MAIMBUNG",,,,,,
"15","1566","156606","HADJI PANGLIMA TAHIL (MARUNGGAS)","156606","HADJI PANGLIMA TAHIL (MARUNGGAS)",,,,,,
"15","1566","156607","OLD PANAMAO","156607","OLD PANAMAO",,,,,,
"15","1566","156608","PANGUTARAN","156608","PANGUTARAN",,,,,,
"15","1566","156609","PARANG","156609","PARANG",,,,,,
"15","1566","156610","PATA","156610","PATA",,,,,,
"15","1566","156611","PATIKUL","156611","PATIKUL",,,,,,
"15","1566","156612","SIASI","156612","SIASI",,,,,,
"15","1566","156613","TALIPAO","156613","TALIPAO",,,,,,
"15","1566","156614","TAPUL","156614","TAPUL",,,,,,
"15","1566","156615","TONGKIL","156615","TONGKIL",,,,,,
"15","1566","156616","PANGLIMA ESTINO (NEW PANAMAO)","156616","PANGLIMA ESTINO (NEW PANAMAO)",,,,,,
"15","1566","156617","LUGUS","156617","LUGUS",,,,,,
"15","1566","156618","PANDAMI","156618","PANDAMI",,,,,,
"15","1566","156619","OMAR","156619","OMAR",,,,,,
"15","1570","157001","PANGLIMA SUGALA (BALIMBING) (Capital)","157001","PANGLIMA SUGALA (BALIMBING) (Capital)",,,,,,
"15","1570","157002","BONGAO","157002","BONGAO",,,,,,
"15","1570","157003","MAPUN (CAGAYAN DE TAWI-TAWI)","157003","MAPUN (CAGAYAN DE TAWI-TAWI)",,,,,,
"15","1570","157004","SIMUNUL","157004","SIMUNUL",,,,,,
"15","1570","157005","SITANGKAI","157005","SITANGKAI",,,,,,
"15","1570","157006","SOUTH UBIAN","157006","SOUTH UBIAN",,,,,,
"15","1570","157007","TANDUBAS","157007","TANDUBAS",,,,,,
"15","1570","157008","TURTLE ISLANDS","157008","TURTLE ISLANDS",,,,,,
"15","1570","157009","LANGUYAN","157009","LANGUYAN",,,,,,
"15","1570","157010","SAPA-SAPA","157010","SAPA-SAPA",,,,,,
"15","1570","157011","SIBUTU","157011","SIBUTU",,,,,,
"15","1584","158401","BARIRA","158401","BARIRA",,,,,,
"15","1584","158402","BULDON","158402","BULDON",,,,,,
"15","1584","158403","DATU BLAH T. SINSUAT","158403","DATU BLAH T. SINSUAT",,,,,,
"15","1584","158404","DATU ODIN SINSUAT (DINAIG) (Capital)","158404","DATU ODIN SINSUAT (DINAIG) (Capital)",,,,,,
"15","1584","158405","KABUNTALAN (TUMBAO)","158405","KABUNTALAN (TUMBAO)",,,,,,
"15","1584","158406","MATANOG","158406","MATANOG",,,,,,
"15","1584","158407","PARANG","158407","PARANG",,,,,,
"15","1584","158408","SULTAN KUDARAT (NULING)","158408","SULTAN KUDARAT (NULING)",,,,,,
"15","1584","158409","SULTAN MASTURA","158409","SULTAN MASTURA",,,,,,
"15","1584","158410","UPI","158410","UPI",,,,,,
"15","1584","158411","NORTHERN KABUNTALAN","158411","NORTHERN KABUNTALAN",,,,,,
"16","1602","160201","BUENAVISTA","160201","BUENAVISTA",,,,,,
"16","1602","160202","BUTUAN CITY (Capital)","160202","BUTUAN CITY (Capital)",,,,,,
"16","1602","160203","CITY OF CABADBARAN","160203","CITY OF CABADBARAN",,,,,,
"16","1602","160204","CARMEN","160204","CARMEN",,,,,,
"16","1602","160205","JABONGA","160205","JABONGA",,,,,,
"16","1602","160206","KITCHARAO","160206","KITCHARAO",,,,,,
"16","1602","160207","LAS NIEVES","160207","LAS NIEVES",,,,,,
"16","1602","160208","MAGALLANES","160208","MAGALLANES",,,,,,
"16","1602","160209","NASIPIT","160209","NASIPIT",,,,,,
"16","1602","160210","SANTIAGO","160210","SANTIAGO",,,,,,
"16","1602","160211","TUBAY","160211","TUBAY",,,,,,
"16","1602","160212","REMEDIOS T. ROMUALDEZ","160212","REMEDIOS T. ROMUALDEZ",,,,,,
"16","1603","160301","CITY OF BAYUGAN","160301","CITY OF BAYUGAN",,,,,,
"16","1603","160302","BUNAWAN","160302","BUNAWAN",,,,,,
"16","1603","160303","ESPERANZA","160303","ESPERANZA",,,,,,
"16","1603","160304","LA PAZ","160304","LA PAZ",,,,,,
"16","1603","160305","LORETO","160305","LORETO",,,,,,
"16","1603","160306","PROSPERIDAD (Capital)","160306","PROSPERIDAD (Capital)",,,,,,
"16","1603","160307","ROSARIO","160307","ROSARIO",,,,,,
"16","1603","160308","SAN FRANCISCO","160308","SAN FRANCISCO",,,,,,
"16","1603","160309","SAN LUIS","160309","SAN LUIS",,,,,,
"16","1603","160310","SANTA JOSEFA","160310","SANTA JOSEFA",,,,,,
"16","1603","160311","TALACOGON","160311","TALACOGON",,,,,,
"16","1603","160312","TRENTO","160312","TRENTO",,,,,,
"16","1603","160313","VERUELA","160313","VERUELA",,,,,,
"16","1603","160314","SIBAGAT","160314","SIBAGAT",,,,,,
"16","1667","166701","ALEGRIA","166701","ALEGRIA",,,,,,
"16","1667","166702","BACUAG","166702","BACUAG",,,,,,
"16","1667","166703","(UNKNOWN)","166703","(UNKNOWN)",,,,,,
"16","1667","166704","BURGOS","166704","BURGOS",,,,,,
"16","1667","166705","(UNKNOWN)","166705","(UNKNOWN)",,,,,,
"16","1667","166706","CLAVER","166706","CLAVER",,,,,,
"16","1667","166707","DAPA","166707","DAPA",,,,,,
"16","1667","166708","DEL CARMEN","166708","DEL CARMEN",,,,,,
"16","1667","166709","(UNKNOWN)","166709","(UNKNOWN)",,,,,,
"16","1667","166710","GENERAL LUNA","166710","GENERAL LUNA",,,,,,
"16","1667","166711","GIGAQUIT","166711","GIGAQUIT",,,,,,
"16","1667","166712","(UNKNOWN)","166712","(UNKNOWN)",,,,,,
"16","1667","166713","(UNKNOWN)","166713","(UNKNOWN)",,,,,,
"16","1667","166714","MAINIT","166714","MAINIT",,,,,,
"16","1667","166715","MALIMONO","166715","MALIMONO",,,,,,
"16","1667","166716","PILAR","166716","PILAR",,,,,,
"16","1667","166717","PLACER","166717","PLACER",,,,,,
"16","1667","166718","SAN BENITO","166718","SAN BENITO",,,,,,
"16","1667","166719","SAN FRANCISCO (ANAO-AON)","166719","SAN FRANCISCO (ANAO-AON)",,,,,,
"16","1667","166720","SAN ISIDRO","166720","SAN ISIDRO",,,,,,
"16","1667","166721","SANTA MONICA (SAPAO)","166721","SANTA MONICA (SAPAO)",,,,,,
"16","1667","166722","SISON","166722","SISON",,,,,,
"16","1667","166723","SOCORRO","166723","SOCORRO",,,,,,
"16","1667","166724","SURIGAO CITY (Capital)","166724","SURIGAO CITY (Capital)",,,,,,
"16","1667","166725","TAGANA-AN","166725","TAGANA-AN",,,,,,
"16","1667","166726","(UNKNOWN)","166726","(UNKNOWN)",,,,,,
"16","1667","166727","TUBOD","166727","TUBOD",,,,,,
"16","1667","166728","(UNKNOWN)","166728","(UNKNOWN)",,,,,,
"16","1668","166801","BAROBO","166801","BAROBO",,,,,,
"16","1668","166802","BAYABAS","166802","BAYABAS",,,,,,
"16","1668","166803","CITY OF BISLIG","166803","CITY OF BISLIG",,,,,,
"16","1668","166804","CAGWAIT","166804","CAGWAIT",,,,,,
"16","1668","166805","CANTILAN","166805","CANTILAN",,,,,,
"16","1668","166806","CARMEN","166806","CARMEN",,,,,,
"16","1668","166807","CARRASCAL","166807","CARRASCAL",,,,,,
"16","1668","166808","CORTES","166808","CORTES",,,,,,
"16","1668","166809","HINATUAN","166809","HINATUAN",,,,,,
"16","1668","166810","LANUZA","166810","LANUZA",,,,,,
